Id,Name,Rating,Author,Genre,Made with,Tags,Github_links,Url,Total ratings,Repo_Name,repoAge,forks,watchers,stars,openIssues,closedIssues,totalIssues,issuesOpenedLast6Months,AvgIssueCloseTime,commits,dateOfLastCommit,daysOfActivity,commitsInLast6Months,committersParticipation,assets_Images,assets_Audio,assets_3D Models,assets_Shaders,assets_Fonts,assets_Videos,assets_Tilemaps,tests_hasSomeTestFolder?,tests_Test Folders,tests_hasPotentialTestFiles?,tests_hasTestFiles,docs_HasDocs,llm_testing_Bug Related Activity,llm_testing_Testing Practices,llm_testing_Troubleshooting Practices,llm_testing_Contribution Practices,engine_EngineOrFramework
9976,Project Speedrun,,Majd Alghaddaf,Platformer,?,"2D,free,Open Source,Short,Singleplayer,Speedrun,Unity",https://github.com/Majd-Alghaddaf/Project-Speedrun,https://majd-alghaddaf.itch.io/project-speedrun,,Project-Speedrun,1087,1,0,0,0,0,0,0,0.0,63,2023-01-17 06:55:35+00:00,93,0,2,242,15,0,13,3,1,0,No,,No,,Yes,No,No,No,No,Unity
10452,Psychokinesis - I know how you'll feel,,lamelizard,Action,"Blender,Bullet (Physics Engine)","3D,Boss battle,Controller,Mechs,Open Source,Space,Third Person",https://github.com/lamelizard/psychokinesis,https://lamelizard.itch.io/psychokinesis,,psychokinesis,2212,0,0,0,0,0,0,0,0.0,109,2020-04-02 18:02:44+00:00,199,0,4,92,6,5,5,1,0,0,Yes,test,Yes,,Yes,Yes,Yes,Yes,Yes,Unknown
9732,Puckish,,?,?,Unity,"Narrative,Open Source,Physics",https://github.com/dustinfreeman/puckish,https://escapecharacter.itch.io/puckish,,puckish,847,0,1,1,0,0,0,0,0.0,90,2023-10-17 01:21:20+00:00,126,0,1,192,15,14,14,7,0,0,No,,No,,Yes,No,No,No,No,Unity
9498,Puzznic,,Arfeo,Puzzle,?,"2D,Black and White,Open Source,Retro,Singleplayer",https://github.com/arfeo/Puzznic,https://arfeo.itch.io/puzznic,,Puzznic,2455,0,10,10,1,0,1,0,0.0,222,2022-05-25 11:12:33+00:00,1225,0,2,0,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
5755,Fish'n Feathers for Playdate,4.9,Vogelscript,Action,Playdate,"1-bit,Arcade,Fishing,High Score,minigames,Pixel Art,Playdate,Retro,Score Attack",https://github.com/macvogelsang/pyoro-playdate,https://vogelscript.itch.io/fish-n-feathers,18.0,pyoro-playdate,1261,0,15,15,0,0,0,0,0.0,51,2022-06-20 02:08:29+00:00,57,0,1,92,26,0,0,3,0,0,No,,No,,Yes,No,No,No,No,Unknown
9054,pyrasterize-shellgame,,pelicanicious,Puzzle,?,"3D,Open Source,pygame,python",https://github.com/rkibria/pyrasterize,https://pelicanicious.itch.io/pyrasterize-shellgame,,pyrasterize,1156,4,35,35,3,4,7,0,0.0,69,2025-05-31 22:34:36+00:00,1029,1,1,15,0,4,0,0,0,0,Yes,tests,Yes,Yes,Yes,No,No,No,No,Unity
10326,Pyxel Lander,4.7,Humberto Rocha,Simulation,?,"8-Bit,Arcade,Open Source,PICO-8,Pixel Art,Procedural Generation,Retro,Space",https://github.com/humrochagf/pyxel-lander,https://humrochagf.itch.io/pyxel-lander,3.0,pyxel-lander,2474,2,27,27,0,2,2,0,0.0,67,2023-03-06 02:18:09+00:00,1529,0,1,2,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
9572,Quatronaut 2020,,Gibberton Studios,Action,?,"2D,Arcade,Open Source,rust",https://github.com/ericrasmussen/quatronaut2020,https://gibbertonstudios.itch.io/quatronaut2020,,quatronaut2020,1959,1,1,1,0,0,0,0,0.0,138,2021-04-12 00:50:51+00:00,321,0,4,11,36,0,0,1,0,0,No,,Yes,,Yes,No,No,No,No,Unity
3558,Rainblocks,4.5,sg,Puzzle,?,"Lo-fi,Playdate,Relaxing,Tetris",https://github.com/zenzoa/rainblocks,https://zenzoa.itch.io/rainblocks,22.0,rainblocks,1229,3,11,11,0,1,1,0,0.0,25,2024-01-14 22:16:21+00:00,598,0,1,20,20,0,0,1,0,0,No,,No,,Yes,No,No,No,No,LÖVE
10009,Random Game,,?,Action,"Blender,GIMP,Unreal Engine","Local multiplayer,Multiplayer,Open Source,Real time strategy,Team-Based,Unreal Engine",https://github.com/ue4split/random_game,https://ue4split.itch.io/random-game,,random_game,2279,2,3,3,3,5,8,0,0.0,61,2021-08-25 19:13:21+00:00,777,0,5,8,0,6,0,0,0,0,No,,No,,Yes,No,No,No,No,Unreal Engine
10092,RaptorGB,,RetroGamer02,Shooter,?,"Demake,Game Boy,Game Boy ROM,Open Source",https://github.com/sbloom85/RaptorGBDK,https://retrogamer02.itch.io/raptorgb,,RaptorGBDK,934,0,3,3,0,0,0,0,0.0,209,2023-04-24 03:14:02+00:00,38,0,2,23,0,0,0,0,0,2,No,,Yes,,Yes,No,No,No,No,Unknown
9307,Red Hat Runner,,?,Action,?,"3D,GitHub,Godot,Open Source,pgd,Third Person",https://github.com/gshadows/red-hat-runner,https://gshadow.itch.io/red-hat-runner,,red-hat-runner,982,0,1,1,0,0,0,0,0.0,50,2023-02-11 10:41:02+00:00,14,0,1,15,10,11,0,1,0,0,No,,No,,Yes,No,No,No,No,Godot
9971,Red Planet Rampage,,Hackerspace,Shooter,?,"3D,combos,First-Person,Local multiplayer,Open Source,Robots,Weapons",https://github.com/hackerspace-ntnu/Red-Planet-Rampage,https://hackerspace.itch.io/red-planet-rampage,,Red-Planet-Rampage,1110,0,23,23,111,314,425,4,87.7,1338,2025-09-02 18:30:45+00:00,1076,10,12,283,252,145,30,5,2,0,No,,Yes,,Yes,Yes,No,Yes,No,Unity
3727,Redirection,4.4,Daniel Ratcliffe,Puzzle,SDL,"3D,Level Editor,Moddable,Relaxing,Retro,Robots,Sci-fi,Space",https://github.com/dan200/Redirection,https://dan200.itch.io/redirection,23.0,Redirection,4035,9,54,54,0,53,53,0,0.0,5,2021-03-09 23:52:08+00:00,2363,0,1,0,0,0,0,0,0,0,No,,Yes,,Yes,No,Yes,No,No,Unknown
10085,Reflex Game,5.0,SugarVoid,?,Godot,"easy,Godot,Open Source,Short,Simple",https://github.com/sugarvoid/reflex-game,https://sugarvoid.itch.io/reflex-game,2.0,reflex-game,701,0,0,0,0,0,0,0,0.0,33,2024-04-04 13:41:04+00:00,151,0,1,6,1,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Godot
10459,Relics of Stone,,Pamisu,Puzzle,Godot,"Godot,Open Source,Singleplayer,Top-Down",https://github.com/PamisuMyon/relics-of-stone,https://pamisu.itch.io/relics-of-stone,,relics-of-stone,1086,3,10,10,0,0,0,0,0.0,24,2023-09-26 13:42:55+00:00,345,0,1,13,12,23,0,1,0,0,No,,No,,Yes,No,No,No,No,Unity
6576,Remember Mary,4.9,EAtkin,"Interactive Fiction,Adventure","Aseprite,GameMaker","Female Protagonist,GameMaker,Meaningful Choices,Narrative,Open Source,sourcecode,Story Rich",https://github.com/Eatkin/RememberMary,https://eatkin.itch.io/remember-mary,22.0,RememberMary,1819,0,2,2,0,0,0,0,0.0,15,2023-06-12 10:41:39+00:00,972,0,1,835,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,GameMaker
3444,Murder at the Residence Gudul,4.6,Sparklin Labs,Adventure,?,"foul-mouthed,ggj15,Global Game Jam,humor,Point & Click,residence-gudul,superpowers-html5",https://github.com/superpowers-extra/residence-gudul-game,https://sparklinlabs.itch.io/gudul,316.0,residence-gudul-game,3556,3,28,28,0,0,0,0,0.0,6,2016-07-03 20:52:45+00:00,174,0,2,2,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unity
845,RetroArch,5.0,?,Simulation,?,"Emulator,libretro,Open Source,Retro,retroarch",https://github.com/libretro/retroarch,https://retroarchofficial.itch.io/retroarch,80.0,retroarch,5611,1966,11963,11963,2855,5508,8363,255,935.28,65860,2025-10-06 15:16:28+00:00,5611,954,698,368,1,0,2964,2,0,0,Yes,test; tests,Yes,Yes,Yes,Yes,Yes,No,Yes,Unknown
10322,Reverse Abduction Simulator,3.5,?,Simulation,?,"Character Customization,custom-engine,Game Maker's Toolkit Jam,Multiple Endings,Open Source",https://github.com/RealTheSunCat/Reverse-Abduction-Simulator,https://allpurposemat.itch.io/revabdsim,2.0,Reverse-Abduction-Simulator,1179,1,4,4,0,0,0,0,0.0,85,2022-08-24 20:53:54+00:00,40,0,2,132,18,0,10,1,0,0,Yes,test,Yes,,Yes,No,No,No,No,Unknown
780,Rigs of Rods,4.5,?,Simulation,OGRE,"3D,Destruction,Moddable,Multiplayer,Non violent,Open World,Physics,physics-simulation,Sandbox,Singleplayer",https://github.com/RigsOfRods/rigs-of-rods,https://rigs-of-rods.itch.io/rigs-of-rods,95.0,rigs-of-rods,3946,190,1108,1108,191,1002,1193,29,202.17,6531,2025-09-08 17:55:40+00:00,3918,110,90,1559,69,0,31,12,0,0,No,,Yes,,Yes,Yes,Yes,No,No,Unknown
10213,Rise Of Enigmas,5.0,AmirHammoutene,Puzzle,?,"cpp,enigma,euler,graph,Open Source,qt",https://github.com/AmirHammoutene/RiseOfEnigmas,https://amirhammoutene.itch.io/rise-of-enigmas,2.0,RiseOfEnigmas,1415,0,8,8,0,0,0,0,0.0,19,2022-05-29 15:47:32+00:00,189,0,1,11,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
10108,Rising Energy,,BioRobot,Platformer,Godot,"godot-engine,Open Source,Side Scroller,Singleplayer",https://github.com/c0d3p0/rising-energy,https://biorobot.itch.io/rising-energy,,rising-energy,1867,2,2,2,0,0,0,0,0.0,10,2021-11-26 09:57:24+00:00,457,0,1,80,61,1,13,2,0,0,Yes,test,Yes,Yes,Yes,No,No,No,No,Godot
10050,Road to Zero - The Microgrid Management Game,5.0,gears1763,"Educational,Simulation",SFML,"3x,Hex Based,linux,Open Source,Procedural Generation,renewable-energy,resource-management,SFML,Turn-based Strategy",https://github.com/gears1763-2/RoadToZero,https://gears1763.itch.io/road-to-zero-the-microgrid-management-game,1.0,RoadToZero,661,4,6,6,0,0,0,0,0.0,96,2024-01-04 21:29:08+00:00,20,0,1,0,0,0,0,0,0,0,No,,Yes,,Yes,No,No,No,No,Unknown
9052,Robodaniel,,Cinghy Creations,Puzzle,"Tiled,raylib","2D,Fast-Paced,Mouse only,Non violent,Open Source,Puzzle-Platformer,Singleplayer,sourcecode,Time Attack",https://github.com/cinghycreations/robodaniel,https://cinghycreations.itch.io/robodaniel,,robodaniel,796,0,0,0,0,0,0,0,0.0,129,2024-05-09 20:11:15+00:00,281,0,1,26,0,1,0,2,0,12,No,,No,,No,No,No,No,No,Unknown
10542,Roboden,4.5,?,Strategy,?,"2D,Meaningful Choices,Open Source,Pixel Art,Real time strategy,Retro,Robots,Singleplayer,Space",https://github.com/quasilyte/roboden-game,https://quasilyte.itch.io/roboden,31.0,roboden-game,971,33,455,455,6,5,11,0,0.0,1532,2024-04-26 21:07:25+00:00,443,0,4,430,113,0,0,0,0,0,No,,Yes,,Yes,No,No,No,No,Unknown
8985,Land the rocket,,zereb,Action,"GIMP,Blender,libGDX","2D,libGDX,Open Source,Pixel Art,Singleplayer",https://github.com/zereb/Rocket-GDX,https://zereb.itch.io/land-the-rocket,,Rocket-GDX,1601,0,0,0,0,0,0,0,0.0,2,2021-05-18 16:15:50+00:00,0,0,1,35,1,0,0,1,0,21,No,,No,,Yes,No,No,No,No,Unity
9985,Rogueliche,,rzeczuchy,Role Playing,?,"ascii,Open Source,Procedural Generation,Roguelike,Turn-based",https://github.com/rzeczuchy/rogueliche,https://rzeczuchy.itch.io/rogueliche,,rogueliche,1843,1,0,0,0,1,1,0,0.0,151,2021-06-01 18:02:55+00:00,255,0,1,0,0,0,0,0,0,0,No,,Yes,Yes,Yes,Yes,Yes,No,Yes,Unknown
9934,Rooted Shadow,,Mechanical Flower,Adventure,"Inkscape,Godot,Blender","3D,Exploration,First-Person,Forest,Global Game Jam,Godot,Horror,Open Source,PSX (PlayStation),Short",https://github.com/MechanicalFlower/RootedShadow,https://mechanical-flower.itch.io/rooted-shadow,,RootedShadow,974,1,2,2,0,0,0,0,0.0,16,2023-08-31 15:51:27+00:00,207,0,1,116,37,31,47,4,0,0,No,,Yes,,Yes,Yes,Yes,No,Yes,Unity
3516,ROTA,4.7,Harmony Honey,Puzzle,Godot,"2D,Atmospheric,Colorful,Controller,Cute,Gravity,Open Source,Puzzle-Platformer,Relaxing",https://github.com/HarmonyHoney/ROTA,https://harmonyhoney.itch.io/rota,16.0,ROTA,1464,28,282,282,6,10,0,4,74.79,519,2025-08-25 17:11:24+00:00,1422,22,5,168,59,0,1,18,0,0,No,,No,,Yes,No,Yes,Yes,No,Godot
9285,RPSRTS,,timboe,Strategy,?,"Open Source,Pixel Art,Procedural Generation,pseudo-3d,Real time strategy",https://github.com/timboe/RPSRTS,https://timboe.itch.io/rpsrts,,RPSRTS,4910,0,5,5,0,0,0,0,0.0,55,2017-07-30 18:35:43+00:00,1920,0,1,22,0,0,0,0,0,0,No,,Yes,,Yes,No,No,No,No,Unknown
10299,Run my Dear,5.0,Omar Badr,Action,"Audacity,Aseprite,pygame,Bfxr","Ludum Dare,Ludum Dare 49,minigames,Open Source,Pixel Art",https://github.com/OmarMoBadr/Run-my-Dear-LD49,https://omarmobadr.itch.io/run-my-dear,1.0,Run-my-Dear-LD49,1463,0,3,3,0,0,0,0,0.0,12,2022-07-28 23:18:19+00:00,298,0,1,16,5,0,0,2,0,0,No,,No,,Yes,No,No,No,No,Unknown
8941,Sacrifice Bill,,FlameShape,Platformer,Godot,"bill,Godot,Indie,jam,Open Source,sacrifice",https://github.com/AlexHCC/SacrificeBill,https://flameshape.itch.io/sacrifice-bill,,SacrificeBill,1224,1,1,1,0,0,0,0,0.0,2,2022-05-30 21:54:29+00:00,0,0,1,7,3,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unity
9706,Samuel Santos,,O Programador,Adventure,Unity,"infinite-runner,Music,Open Source,Physics,Unity,youtube",https://github.com/oprogramadorreal/Samuel-Santos,https://oprogramador.itch.io/samuel-santos,,Samuel-Santos,1600,4,16,16,0,0,0,0,0.0,1,2021-05-19 19:54:54+00:00,0,0,1,26,0,0,14,6,0,0,No,,No,,Yes,No,No,No,No,Unity
4062,Sandspiel,4.7,maxbittker,Simulation,Rust,"Physics,Relaxing,Sandbox",https://github.com/MaxBittker/sandspiel,https://maxbittker.itch.io/sandspiel,102.0,sandspiel,2542,209,3071,3071,91,71,162,1,0.06,337,2025-06-19 15:53:54+00:00,2433,2,13,25,0,0,14,4,0,0,Yes,tests,Yes,,Yes,No,No,No,No,Unity
10062,Sandwich Factory (raylib Edition),4.0,?,Puzzle,raylib,"c,no-game-engine,Open Source",https://github.com/tehtnaz/sandwichfactory2,https://tnaz.itch.io/sandwich-factory-raylib-edition,1.0,sandwichfactory2,1449,0,1,1,0,0,0,0,0.0,64,2023-04-16 05:47:15+00:00,545,0,1,177,7,0,0,2,0,0,No,,No,,Yes,No,No,No,No,Unknown
10267,ScanR,4.5,Charlie Gray,Platformer,?,"2D,Game Jam,Ludum Dare 48,Open Source,Pixel Art,Short,Singleplayer",https://github.com/TLochow/ScanR,https://charliegray.itch.io/scanr,2.0,ScanR,1626,0,2,2,0,0,0,0,0.0,15,2021-04-25 16:14:51+00:00,1,0,1,15,16,0,0,1,0,0,No,,No,,No,No,No,No,No,Godot
5423,Green Beret,5.0,Dante Retro Dev,Action,?,"16-bit,8-Bit,Amiga,Arcade,Commodore 64,commodore-amiga,Mega Drive,Retro,Side Scroller,ZX Spectrum",https://github.com/earok/scorpion-editor-experimental,https://danteretrodev.itch.io/greenberet,10.0,scorpion-editor-experimental,1705,7,46,46,5,0,0,0,0.0,1626,2025-10-03 21:02:28+00:00,1702,199,2,2056,74,0,0,0,0,312,No,,No,,Yes,No,No,No,No,Unknown
9982,Super Konqi Advance,,dtsudo,Platformer,?,Open Source,https://github.com/dtsudo/Scratch-Super-Konqi-Advance,https://dtsudo.itch.io/super-konqi-advance,,Scratch-Super-Konqi-Advance,750,0,0,0,0,0,0,0,0.0,3,2023-09-17 07:40:38+00:00,0,0,1,652,238,0,0,0,0,0,No,,Yes,,Yes,Yes,No,No,No,Unknown
10539,Screen Toybox,3.0,KaizarNike,Simulation,?,"Godot,Open Source,Relaxing,sourcecode",https://github.com/KaizNike/screen-toybox,https://kaizarnike.itch.io/screen-toybox,1.0,screen-toybox,1799,1,1,1,0,0,0,0,0.0,5,2021-11-23 09:50:31+00:00,386,0,1,10,1,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unknown
9362,Sentinel,,Dr Otter 3000,Survival,?,"3D,Halloween,Low-poly,Magic,Open Source,Tower Defense,Zombies",https://github.com/DrOtter3000/sentinel,https://drotter3000.itch.io/sentinel,,sentinel,368,0,1,1,1,0,1,0,0.0,65,2024-10-13 23:11:44+00:00,10,0,1,4,11,12,0,1,0,0,No,,No,,Yes,Yes,Yes,No,Yes,Unity
9661,Seph,,Psynut,Platformer,"Blender,Unity,GIMP","Female Protagonist,jumping,Open Source,Singleplayer,Unity",https://github.com/psynut/Seph,https://msibrava.itch.io/seph,,Seph,1234,0,0,0,0,0,0,0,0.0,64,2022-07-31 23:28:20+00:00,71,0,1,40,16,15,0,18,0,0,No,,No,,Yes,No,No,No,No,Unity
9258,Shattered Cyberdude,,w45ya,"Platformer,Puzzle",pygame,"2D,Open Source,Pixel Art,pygame,Short,Singleplayer",https://github.com/w45ya/Shattered_Cyberdude,https://w45ya.itch.io/shattered-cyberdude,,Shattered_Cyberdude,1641,0,0,0,0,0,0,0,0.0,35,2022-03-27 19:12:55+00:00,353,0,2,40,11,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Unknown
9119,Shell Jump Go,,ottop,Platformer,Godot,"2D,Arcade,Casual,Godot,jumping,Mouse only,Open Source,Procedural Generation,Singleplayer",https://github.com/ottop/Shell_Jump_Go,https://ottop.itch.io/shell-jump-go,,Shell_Jump_Go,942,2,3,3,0,0,0,0,0.0,27,2023-03-12 19:31:29+00:00,3,0,2,82,4,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Godot
3017,ShellCore Command Remastered,4.6,rudderbucky,"Strategy,Adventure,Role Playing",Unity,"2D,Action RPG,Real time strategy,Singleplayer,Solo RPG,Strategy RPG,Unity",https://github.com/rudderbucky/shellcore,https://rudderbucky.itch.io/shellcore,20.0,shellcore,2503,18,67,67,0,58,58,0,0.0,2902,2025-06-26 02:07:22+00:00,2400,2,16,472,81,0,9,4,0,0,No,,Yes,,Yes,No,No,No,No,Unity
9681,Shifty Dungeon,,Gabor Heja (gheja),Adventure,?,"couch-play,kenney,Multiplayer,Open Source,Singleplayer",https://github.com/gheja/shifty-dungeon,https://gheja.itch.io/shifty-dungeon-latest,,shifty-dungeon,809,0,0,0,0,0,0,0,0.0,28,2023-08-03 23:04:59+00:00,14,0,1,33,26,21,0,1,0,0,No,,No,,Yes,No,No,No,No,Unknown
8906,One week Sprint: Shrink,,hackerferret,Platformer,?,"2D,csharp,Godot,Open Source,Pixel Art,Short",https://github.com/musicm122/shrink,https://hackerferret.itch.io/shrink,,shrink,1424,0,0,0,0,0,0,0,0.0,14,2021-11-15 06:28:10+00:00,3,0,1,41,0,0,0,1,0,0,No,,No,,Yes,No,No,No,No,Godot
4672,Infinimoes,,Puzzle,"PICO-8,Pixel Art",A few minutes,English,https://github.com/thisismypassport/shrinko8,https://werxzy.itch.io/infinimoes,,shrinko8,1172,8,131,131,6,31,37,1,0.0,340,2025-09-06 08:19:44+00:00,1142,24,6,18,0,0,0,0,0,0,No,,Yes,,Yes,Yes,No,No,No,Unknown
8993,shyte platformer,,bytemunch,Platformer,"Rust,Krita","2D,bevy,chalk,jumping,Multiple Endings,Open Source,rapier,Side Scroller,Singleplayer",https://github.com/bytemunch/shyte-platformer,https://bytemunch.itch.io/shyte-platformer,,shyte-platformer,951,0,1,1,0,0,0,0,0.0,92,2024-03-20 08:05:44+00:00,385,0,2,33,17,0,0,2,0,0,No,,No,,Yes,No,No,No,No,Unity
9988,Silmance,,Júlio,Adventure,?,"3D,GitHub,Godot,Horror,Indie,Low-poly,Open Source,suspense",https://github.com/JulioEvencio/silmance,https://julio-igreja.itch.io/silmance,,silmance,526,0,1,1,0,0,0,0,0.0,79,2024-08-26 04:44:19+00:00,120,0,1,147,2,39,0,0,0,0,No,,No,,Yes,Yes,No,No,Yes,Unknown
8920,SimilaCard,,Tempetus Cabinet,"Puzzle,Card Game",Godot,"Casual,Funny,Godot,Open Source",https://github.com/lamnguyenkhoa/simila-card,https://johnminer.itch.io/similacard,,simila-card,632,1,1,1,1,0,1,0,0.0,40,2024-01-29 12:36:25+00:00,16,0,1,90,7,0,0,1,0,0,No,,No,,No,No,No,No,No,Godot
9648,Skelemist,,?,Puzzle,?,"2D,alchemist,alchemy,jam,Open Source,Pixel Art",https://github.com/LuisEduardoR/Skelemist,https://lerozante.itch.io/skelemist,,Skelemist,2177,0,0,0,0,0,0,0,0.0,8,2019-10-23 02:32:35+00:00,2,0,1,50,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
10082,Slap Face [mosquitoes],,Aleksey Grishchenko,Action,?,"8h,clik,face,Game Jam,mosquito,Open Source,silly,tap",https://github.com/eggnot/slap_face,https://eggnot.itch.io/slap-face,,slap_face,1256,0,0,0,0,0,0,0,0.0,2,2022-04-29 10:25:22+00:00,-1,0,1,2,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Godot
957,Slice of Scythe,4.5,cnnmon,"Interactive Fiction,Visual Novel",Unity,"2D,Casual,Comedy,Cute,Dark,Ludum Dare 44,minigames,wolvesden",https://github.com/cnnmon/slice-of-scythe,https://cnnmon.itch.io/slice-of-scythe,524.0,slice-of-scythe,2342,0,5,5,0,0,0,0,0.0,9,2019-05-12 18:33:56+00:00,3,0,1,1,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
9353,Sliding Blaster,,NovaSquirrel,Shooter,?,"Homebrew,NES (Nintendo Entertainment System),NES ROM,Open Source,Shoot 'Em Up",https://github.com/NovaSquirrel/SlidingBlaster,https://novasquirrel.itch.io/sliding-blaster,,SlidingBlaster,3538,0,3,3,3,1,4,0,0.0,5,2022-02-02 18:39:43+00:00,2196,0,1,0,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
8886,Sliding Puzzle,,A_Thor,Puzzle,"GIMP,Unity","2D,Cats,Indie,nature,Open Source,Relaxing,Singleplayer,Unity",https://github.com/ThorGameDev/SlidingPuzzle,https://a-thor.itch.io/sliding-puzzle,,SlidingPuzzle,747,0,0,0,0,0,0,0,0.0,2,2023-09-20 03:02:28+00:00,0,0,1,12,5,0,13,1,0,0,No,,No,,No,No,No,No,No,Unity
512,Super Mario 63 Redux [Tiny Demo],4.8,creyon,Platformer,Godot,"mario,Pixel Art,runouw,sm63",https://github.com/GTcreyon/SM63Redux,https://creyon.itch.io/sm63redux,158.0,SM63Redux,1751,25,210,210,43,0,0,0,0.0,2213,2024-11-11 18:44:13+00:00,1422,0,22,286,99,0,0,9,0,0,Yes,test,Yes,Yes,Yes,Yes,Yes,No,No,Godot
7349,Small Islands,4.7,Cawotte,Puzzle,Unity,"16-bit,2D,Pixel Art,Retro,Short,Top-Down",https://github.com/Cawotte/SmallWorld_WeeklyJam40,https://cawotte.itch.io/small-islands,27.0,SmallWorld_WeeklyJam40,2728,3,33,33,1,0,1,0,0.0,66,2020-06-10 19:27:04+00:00,784,0,1,4,11,0,12,2,0,0,No,,No,,Yes,No,No,No,No,Unity
8888,SnailRace,,alecastroaraya,Racing,?,"Animals,ascii,Funny,Minimalist,Open Source,Short",https://github.com/alecastroaraya/snailrace,https://alecastroaraya.itch.io/snailrace,,snailrace,555,0,0,0,0,0,0,0,0.0,10,2024-04-01 11:18:54+00:00,2,0,1,0,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
8900,Snapping Right,,Helmet_Baby,"Simulation,Platformer",raylib,Open Source,https://github.com/theGUywhoCodss/snapping-right,https://helmet-baby.itch.io/snapping-right,,snapping-right,617,0,0,0,0,0,0,0,0.0,25,2024-03-02 21:17:13+00:00,34,0,2,3,3,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
9717,Snowman Race,,Juppi,?,Godot,"Christmas,Godot,html,Open Source,web",https://github.com/JupiterRider/SnowmanRace,https://juppi.itch.io/snowmanrace,,SnowmanRace,1779,1,0,0,0,0,0,0,0.0,5,2020-12-01 18:59:08+00:00,9,0,2,2,0,2,0,1,0,0,No,,No,,No,No,No,No,No,Unity
8866,Snowtime Delivery (KNI),,Dmitry Mozgin,"Platformer,Action,Adventure","MonoGame,XNA,FNA","Open Source,Pixel Art,Short,Simple",https://github.com/m039/SnowtimeDelivery,https://m039.itch.io/snowtime-delivery,,SnowtimeDelivery,453,0,0,0,0,0,0,0,0.0,32,2024-08-02 14:47:12+00:00,23,0,1,40,8,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
8945,Sokochez,,tulas.xyz,Puzzle,?,"free,linux,Open Source,Sokoban,Text based",https://github.com/Sokochez/sokochez,https://tulas.itch.io/sokochez,,sokochez,3216,2,3,3,0,4,4,0,0.0,91,2018-02-20 18:54:27+00:00,431,0,5,1,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
10505,Sol Standard,4.2,Talberon,Strategy,"Aseprite,MonoGame,Tiled,Renoise","2D,Local multiplayer,Multiplayer,Pixel Art,PvP,Tactical,Turn-based,Turn-based Strategy,Versus",https://github.com/Talberon/solstandard,https://talberon.itch.io/sol-standard,14.0,solstandard,2621,8,56,56,0,1,1,0,0.0,1115,2021-07-09 21:02:44+00:00,1071,0,2,0,0,0,0,0,0,2,No,,Yes,Yes,Yes,Yes,No,Yes,No,Unknown
8258,Sorry To Bother You,4.7,danhett,"Interactive Fiction,Simulation",Phaser,"Dark,Experimental,Narrative,Short,Singleplayer,Story Rich",https://github.com/danhett/SorryToBotherYou,https://danhett.itch.io/sorry,33.0,SorryToBotherYou,2823,1,2,2,0,0,0,0,0.0,41,2019-03-20 13:24:30+00:00,430,0,1,31,7,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Phaser
9069,Space,,FigyTuna,Adventure,PixiJS,"2D,Casual,collectathon,Exploration,Open Source,Short,Singleplayer,sourcecode,Space",https://github.com/FigyTuna/space,https://figytuna.itch.io/space,,space,4047,0,0,0,0,0,0,0,0.0,6,2019-01-02 05:58:51+00:00,1578,0,1,18,0,0,0,0,0,0,No,,No,,Yes,No,No,No,No,Unknown
8816,Space Collider,,Roopkotha Studio,"Shooter,Action",Unity,"2D,Aliens,Arcade,Open Source,Retro,Shoot 'Em Up,Singleplayer,Space,Top down shooter",https://github.com/Roopkotha-Studio/Space-Collider,https://roopkotha-studio.itch.io/space-collider,,Space-Collider,2297,0,11,11,0,0,0,0,0.0,117,2019-10-06 17:58:57+00:00,106,0,2,18,32,6,0,8,0,0,No,,No,,Yes,No,No,No,No,Unknown
10185,Space Generator,4.9,Not Jam,?,Godot,"2D,Godot,Open Source,Pixel Art,Retro,Space",https://github.com/NotJamGames/SpaceGenerator,https://not-jam.itch.io/space-generator,7.0,SpaceGenerator,495,1,3,3,0,0,0,0,0.0,108,2024-07-10 19:50:50+00:00,42,0,1,35,2,0,0,1,0,0,No,,No,,No,No,No,No,No,Godot
